data,values
12936385536,0
12936384960,0
12936384800,0
12936384352,0
12936384320,0
12936384288,0
12936384224,0
12936384096,0
12936383648,0
12936383520,0
12936383264,0
12936383184,0
12936382880,0
12936382784,0
12936382704,0
12936382336,0
12936381984,0
12936381904,0
12936381808,0
12936381552,0
12936381312,0
12936381168,0
12936381104,0
12936380672,0
12936380416,0
12936380048,0
12936380016,0
12936379632,0
12936379536,0
12936379248,0
12936379120,0
12936378832,0
12936378800,0
12936378640,0
12936378272,0
12936378208,0
12936377952,0
12936377728,0
12936377360,0
12936377328,0
12936376864,0
12936376560,0
12936376448,0
12936376288,0
12936376080,0
12936375936,0
12936375840,0
12936375712,0
12936375456,0
12936375312,0
12936374960,0
12936374896,0
12936374544,0
12936374480,0
12936374416,0
12936374208,0
12936373824,0
12936373568,0
12936373232,0
12936373120,0
12936372288,0
12936372160,0
12936372016,0
12936370400,0
12936370368,0
12936370128,0
12936370096,0
12936369712,0
12936369648,0
12936369552,0
12936369184,0
12936369088,0
12936368992,0
12936368752,0
12936368688,0
12936368512,0
12936368336,0
12936368096,0
12936368016,0
12936367776,0
12936367568,0
12936367248,0
12936367184,0
12936367152,0
12936367056,0
12936366992,0
12936366944,0
12936366336,0
12936366096,0
12936365712,0
12936365584,0
12936365376,0
12936365280,0
12936364640,0
12936364496,0
12936364176,0
12936363936,0
12936363824,0
12936363744,1
12936363168,0
12936363104,0
12936362960,0
12936362800,0
12936362704,2
12936362528,0
12936362496,0
12936362224,0
12936362048,0
12936361728,0
12936361504,0
12936361456,0
12936361440,0
12936361408,0
12936361248,0
12936361216,0
12936360528,0
12936360496,0
12936360416,0
12936360256,0
12936360192,0
12936359968,0
12936359936,0
12936359712,0
12936359584,0
12936359536,0
12936358960,0
12936358864,0
12936358800,0
12936358448,0
12936358304,0
12936358080,0
12936357888,0
12936357824,0
12936357504,0
12936357328,0
12936357280,0
12936356896,0
12936356736,0
12936356560,0
12936356496,0
12936356416,0
12936356272,0
12936356032,0
12936354816,0
12936354656,0
12936354528,0
12936354144,0
12936353968,0
12936353696,0
12936353584,0
12936353232,0
12936353072,0
12936353040,0
12936352944,0
12936352848,0
12936352816,0
12936352784,0
12936352560,0
12936352096,0
12936351680,0
12936351360,0
12936351264,0
12936350608,0
12936350432,0
12936350336,0
12936350080,0
12936349744,0
12936349280,0
12936349248,0
12936348944,0
12936348832,0
12936348768,0
12936348288,0
12936348176,0
12936348096,0
12936348048,0
12936348016,0
12936347856,0
12936347408,0
12936347152,0
12936346896,0
12936346768,0
12936346608,0
12936346192,0
12936345936,0
12936345792,0
12936345696,0
12936345664,0
12936345456,0
12936345024,0
12936345008,0
12936344784,0
12936344416,0
12936344320,0
12936344176,0
12936344096,0
12936343840,0
12936343744,0
12936343568,0
12936343344,0
12936343280,0
12936343008,0
12936342880,0
12936342832,0
12936342768,0
12936342736,0
12936342400,0
12936342272,0
12936342208,0
12936341696,0
12936341648,0
12936341248,0
12936341024,0
12936340960,0
12936340928,0
12936340688,0
12936340160,0
12936340096,0
12936339824,0
12936339744,0
12936339216,0
12936339104,0
12936338912,0
12936338800,0
12936338400,0
12936338288,0
12936337712,0
12936337552,0
12936337392,0
12936337264,0
12936336816,0
12936336368,0
12936336336,0
12936336272,0
12936336128,0
12936336064,0
12936335904,0
12936335760,0
12936335280,0
12936335184,0
12936334880,0
12936334640,0
12936334288,0
12936334144,0
12936334128,0
12936333888,0
12936333776,0
12936333504,0
12936333312,0
12936333120,0
12936332992,0
12936332688,0
12936332560,0
12936332480,0
12936332352,0
12936332224,0
12936332192,0
12936332112,0
12936332048,0
12936331696,0
12936331280,0
12936331168,0
12936331104,0
12936331024,0
12936330896,0
12936330416,0
12936329984,0
12936329952,0
12936329920,0
12936329888,0
12936329792,0
12936329728,0
12936329632,0
12936329568,0
12936329520,0
12936329488,0
12936329120,0
12936328800,0
12936328608,0
12936328480,0
12936328400,0
12936328368,0
12936328144,0
12936328000,0
12936327024,0
12936326560,0
12936325696,0
12936325584,0
12936325408,0
12936325344,0
12936324752,0
12936324736,0
12936324704,0
12936324400,0
12936324336,0
12936323824,0
12936323664,0
12936323360,0
12936323328,0
12936323264,0
12936323152,0
12936323088,0
12936322512,0
12936322096,0
12936322064,0
12936321840,0
12936321600,0
12936320976,0
12936320880,0
12936320320,0
12936320256,0
12936320192,0
12936320064,0
12936319984,0
12936319968,0
12936319616,0
12936319584,0
12936319456,0
12936319168,0
12936318880,0
12936318816,0
12936318624,0
12936318448,0
12936318304,0
12936318272,0
12936317824,0
12936317344,0
12936317312,0
12936317200,0
12936316752,0
12936316624,0
12936316576,0
12936316544,0
12936316272,0
12936316096,0
12936315392,0
12936315328,0
12936313424,0
12936313216,0
12936312576,0
12936312432,0
12936311760,0
12936311600,0
12936310960,0
12936310880,0
12936310848,0
12936310752,0
12936310144,1
12936310048,0
12936310000,0
12936309968,0
12936309936,0
12936309776,0
12936309424,0
12936309056,0
12936308592,0
12936308160,0
12936308080,0
12936307872,0
12936307552,0
12936307264,0
12936307088,0
12936306992,0
12936306928,0
12936306560,0
12936306192,0
12936306048,0
12936306016,0
12936305968,0
12936305424,0
12936305264,0
12936305120,0
12936304688,0
12936304624,0
12936304240,0
12936303968,0
12936302736,0
12936302640,0
12936302624,0
12936301824,0
12936301760,0
12936301728,0
12936301696,0
12936300864,0
12936300832,0
12936300672,0
12936300448,0
12936300416,0
12936300384,0
12936300352,0
12936300000,0
12936299872,0
12936299808,0
12936299584,0
12936299360,0
12936299328,0
12936298976,0
12936298608,0
12936298144,0
12936297968,0
12936297888,0
12936297824,0
12936297536,0
12936297392,0
12936297200,0
12936296944,0
12936296080,0
12936296016,0
12936295104,0
12936295056,0
12936294880,0
12936294432,0
12936293936,0
12936293872,0
12936293648,0
12936293616,0
12936293584,0
12936293456,0
12936293280,0
12936292912,0
12936292768,0
12936292592,0
12936292432,0
12936292176,0
12936291744,0
12936290864,0
12936290784,0
12936290720,0
12936290544,0
12936290480,0
12936290272,0
12936289680,0
12936289648,0
12936289616,0
12936289552,0
12936289488,0
12936289264,0
12936288928,0
12936288896,0
12936288832,0
12936288112,0
12936288016,0
12936287888,0
12936287824,0
12936287296,0
12936287280,0
12936287216,0
12936286784,0
12936286528,0
12936286304,0
12936285872,0
12936285360,0
12936285216,0
12936285040,0
12936284752,0
12936284016,0
12936283728,0
12936283488,0
12936282624,0
12936282512,0
12936282112,0
12936281552,0
12936281440,0
12936281168,0
12936281104,0
12936280960,0
12936280784,0
12936280688,0
12936280400,0
12936280368,0
12936280288,0
12936279872,0
12936279760,0
12936279712,0
12936279264,0
12936279152,0
12936278976,0
12936278896,0
12936278608,0
12936278544,0
12936278240,0
12936277904,0
12936277792,0
12936277584,0
12936277120,0
12936276560,0
12936276464,0
12936276432,0
12936276240,0
12936275936,0
12936275904,0
12936275712,0
12936275216,0
12936274240,0
12936274112,0
12936273920,0
12936273856,0
12936273088,0
12936272496,0
12936272416,0
12936272304,0
12936271840,0
12936271760,0
12936271744,0
12936271584,0
12936270768,0
12936270416,0
12936270096,0
12936269968,0
12936269728,0
12936269344,0
12936269232,0
12936269024,0
12936268736,0
12936268672,0
12936268576,0
12936267200,0
12936267008,0
12936266416,0
12936266112,0
12936265984,0
12936265712,0
12936265232,0
12936265088,0
12936265024,0
12936263952,0
12936263920,0
12936263776,0
12936263568,0
12936263216,0
12936262720,0
12936262576,0
12936261776,0
12936261632,0
12936261488,0
12936261440,0
12936261328,0
12936261008,0
12936260944,0
12936260608,0
12936260272,0
12936259648,0
12936259616,0
12936259376,0
12936259184,0
12936259008,0
12936258992,0
12936258160,0
12936257616,0
12936257472,0
12936257152,0
12936256848,0
12936256608,0
12936256512,0
12936256448,0
12936256352,0
12936256288,0
12936255872,0
12936255760,0
12936255696,0
12936255600,0
12936255552,0
12936255536,0
12936255376,0
12936255136,0
12936254720,0
12936254560,0
12936254496,0
12936254432,2
12936254384,0
12936254192,0
12936254080,0
12936253664,0
12936252976,0
12936252592,0
12936252544,0
12936251856,0
12936251824,0
12936251376,0
12936250720,0
12936250448,0
12936250016,0
12936249808,0
12936249664,0
12936249568,0
12936248704,0
12936248368,0
12936247872,0
12936247168,0
12936247008,0
12936246912,0
12936246624,0
12936246368,0
12936246320,0
12936245952,0
12936245568,0
12936245328,0
12936245200,0
12936244992,0
12936244944,0
12936244896,0
12936244864,0
12936244800,0
12936243552,0
12936242944,0
12936242720,0
12936242096,0
12936241968,0
12936241696,0
12936241136,0
12936240464,0
12936240288,0
12936240080,0
12936238992,0
12936238784,0
12936238704,0
12936238224,0
12936237776,0
12936237648,0
12936237488,0
12936237344,0
12936237312,0
12936237024,0
12936236336,0
12936236224,0
12936236208,0
12936236016,0
12936235184,0
12936235008,0
12936233856,0
12936233776,0
12936233584,0
12936233296,0
12936233232,0
12936233120,0
12936233024,0
12936232976,0
12936232640,0
12936232608,0
12936232512,0
12936232464,0
12936231488,0
12936231056,0
12936230832,0
12936230752,0
12936230464,0
12936229984,0
12936229904,0
12936229824,0
12936229728,0
12936229600,0
12936229312,0
12936228736,0
12936228704,0
12936228624,0
12936228368,0
12936227536,0
12936227520,0
12936227376,0
12936226960,0
12936226704,0
12936226592,0
12936226496,0
12936226000,0
12936225632,0
12936225184,0
12936222624,0
12936222336,0
12936222208,0
12936221824,0
12936221760,0
12936221744,0
12936221552,0
12936221408,0
12936221296,0
12936220800,0
12936220768,0
12936220720,0
12936220656,0
12936220432,0
12936220320,0
12936220064,0
12936219888,0
12936218912,0
12936218880,0
12936218672,0
12936218576,0
12936218320,0
12936217152,0
12936216640,0
12936216512,0
12936215728,0
12936215312,0
12936215088,0
12936214416,0
12936214352,0
12936214176,0
12936214048,0
12936213808,0
12936213328,0
12936213280,0
12936213216,0
12936212496,0
12936212128,0
12936211952,0
12936211408,0
12936211056,0
12936210384,0
12936210240,0
12936209920,0
12936209808,0
12936209632,0
12936209584,0
12936209536,0
12936209056,0
12936208464,0
12936208080,0
12936208048,0
12936207968,0
12936207680,0
12936207584,0
12936206736,0
12936206368,0
12936206176,0
12936205952,0
12936205696,0
12936205504,0
12936205088,0
12936204304,0
12936204256,0
12936204176,0
12936203920,0
12936203680,0
12936203440,0
12936203072,0
12936202992,0
12936202400,0
12936202352,0
12936202272,0
12936200272,0
12936200128,0
12936199904,0
12936199856,0
12936199776,0
12936199648,0
12936199616,0
12936199488,0
12936199216,0
12936199136,0
12936198928,0
12936198864,0
12936198592,0
12936198144,0
12936198096,0
12936197424,0
12936197232,0
12936197040,0
12936196880,0
12936196688,0
12936196256,0
12936196224,0
12936195552,0
12936195104,0
12936195072,0
12936194720,0
12936191376,0
12936191136,0
12936191008,0
12936190816,0
12936190720,0
12936190352,0
12936189744,0
12936189008,0
12936188816,0
12936188784,0
12936188592,0
12936188400,0
12936187536,0
12936187072,0
12936187024,0
12936186880,0
12936186816,0
12936186672,0
12936186256,0
12936186080,0
12936185936,0
12936185408,0
12936185024,0
12936184704,0
12936184656,0
12936184560,0
12936184448,0
12936184128,0
12936183456,0
12936182928,0
12936182688,0
12936182032,0
12936181616,0
12936181312,0
12936181088,0
12936180960,0
12936180816,0
12936180448,0
12936180400,0
12936179616,0
12936179392,0
12936179312,0
12936179136,0
12936178736,0
12936178704,0
12936178576,0
12936178192,0
12936178096,0
12936178064,0
12936177776,0
12936177536,0
12936177136,0
12936176640,0
12936176560,0
12936176448,0
12936175760,0
12936175328,0
12936175024,0
12936174528,0
12936173840,0
12936173536,0
12936173008,0
12936172944,0
12936172832,0
12936172512,0
12936172336,0
12936171696,0
12936171600,0
12936171344,0
12936170976,0
12936170944,0
12936170704,0
12936170240,0
12936170208,0
12936169808,0
12936168688,0
12936168448,0
12936168224,0
12936167568,0
12936166944,0
12936165664,0
12936165248,0
12936164784,0
12936164656,0
12936163616,0
12936163424,0
12936162976,0
12936162912,0
12936161872,0
12936160800,0
12936160784,0
12936160736,0
12936160672,0
12936160432,0
12936160096,0
12936159536,0
12936159280,0
12936159168,0
12936158944,0
12936158400,0
12936158288,0
12936158224,0
12936157936,0
12936157776,0
12936156592,0
12936156512,0
12936156016,0
12936155920,0
12936155488,0
12936154512,0
12936154224,0
12936153872,0
12936153600,0
12936153392,0
12936153328,0
12936153184,0
12936153120,0
12936152992,0
12936152944,0
12936152240,0
12936152096,0
12936151984,0
12936151920,0
12936150672,0
12936150272,0
12936149760,0
12936149344,0
12936148912,0
12936148640,0
12936148336,0
12936147376,0
12936147328,0
12936147136,0
12936146752,0
12936145216,0
12936145008,0
12936144480,0
12936143664,0
12936143472,0
12936142736,0
12936142672,0
12936142640,0
12936142320,0
12936141600,0
12936141568,0
12936141344,0
12936140832,0
12936140336,0
12936140288,0
12936139456,0
12936139104,0
12936138880,0
12936138512,0
12936137584,0
12936137536,0
12936137104,0
12936137072,0
12936136816,0
12936136752,1
12936136720,0
12936136160,0
12936136128,0
12936135200,0
12936135168,0
12936134992,0
12936134816,0
12936134784,1
12936134256,0
12936134048,0
12936133904,0
12936133744,0
12936133616,0
12936133184,0
12936132816,0
12936132656,0
12936132080,0
12936131280,0
12936131056,0
12936130752,0
12936130656,0
12936130528,0
12936130320,0
12936130160,0
12936129840,0
12936129536,0
12936129264,0
12936128752,0
12936128256,0
12936128176,0
12936128080,0
12936127984,0
12936127280,0
12936126864,0
12936126592,0
12936126192,0
12936126032,0
12936125904,0
12936125728,0
12936125552,0
12936125264,0
12936125232,0
12936125088,0
12936124976,0
12936124880,0
12936124432,0
12936123840,0
12936123680,0
12936123376,0
12936123120,0
12936122560,0
12936121840,0
12936121744,0
12936121664,0
12936121024,0
12936120960,0
12936120528,0
12936120416,0
12936118592,0
12936118064,0
12936117392,0
12936116912,0
12936115024,0
12936114864,0
12936114768,0
12936114720,0
12936114640,0
12936114480,0
12936114304,0
12936113376,0
12936112832,0
12936112704,0
12936112464,0
12936112016,0
12936111904,0
12936111856,0
12936111152,0
12936111120,0
12936111024,0
12936110608,0
12936110560,0
12936110480,0
12936109904,0
12936109328,0
12936109216,0
12936108768,0
12936108672,0
12936107936,0
12936107536,0
12936106928,0
12936106256,0
12936105872,0
12936105504,0
12936105392,0
12936105296,0
12936104704,0
12936103584,0
12936103408,0
12936103344,0
12936102896,0
12936102464,0
12936102320,0
12936101920,0
12936101776,0
12936101296,0
12936101056,0
12936100928,0
12936100848,0
12936100256,0
12936099920,0
12936099168,0
12936098304,0
12936098208,0
12936097904,0
12936097632,0
12936097552,0
12936097408,0
12936097088,0
12936096496,0
12936096080,0
12936095696,0
12936095600,0
12936094352,0
12936093952,0
12936093792,0
12936093104,0
12936092960,0
12936092656,0
12936092032,0
12936091936,0
12936091104,0
12936090224,0
12936090064,0
12936089296,0
12936088784,0
12936087984,0
12936087440,0
12936086720,0
12936085776,0
12936085680,0
12936085504,0
12936085472,0
12936085360,0
12936085328,0
12936084512,0
12936084400,0
12936084240,0
12936083856,0
12936083792,0
12936083600,0
12936083200,0
12936082816,0
12936082688,0
12936082384,0
12936082288,0
12936082256,0
12936081472,0
12936080720,0
12936080656,0
12936080096,0
12936079744,0
12936079184,0
12936079040,0
12936078704,0
12936077552,0
12936077232,0
12936076144,0
12936075728,0
12936075392,0
12936074848,0
12936074816,0
12936074624,0
12936074192,0
12936074160,0
12936073984,0
12936073552,0
12936073264,0
12936072960,0
12936072640,0
12936071696,0
12936071536,0
12936071424,0
12936071024,0
12936070576,0
12936070368,0
12936070320,0
12936070128,0
12936069744,0
12936068880,0
12936068176,0
12936068064,0
12936068016,0
12936067728,0
12936067424,0
12936067232,0
12936066800,0
12936066384,0
12936066352,0
12936066032,0
12936065920,0
12936065712,0
12936065488,0
12936065216,0
12936064368,0
12936063232,0
12936062944,0
12936062816,0
12936062560,0
12936062352,0
12936062112,0
12936061920,0
12936061664,0
12936061520,0
12936061152,0
12936061136,0
12936060624,0
12936060384,0
12936060000,0
12936059936,0
12936059808,0
12936059664,0
12936059280,0
12936057536,0
12936056864,0
12936056544,0
12936056208,0
12936056064,0
12936055552,0
12936054864,0
12936054272,0
12936054208,0
12936054064,0
12936053696,0
12936053568,0
12936053424,0
12936053232,0
12936053024,0
12936052720,0
12936052624,0
12936052368,0
12936052208,0
12936051376,0
12936049504,0
12936049072,0
12936048528,0
12936048256,0
12936048208,0
12936046384,0
12936045760,0
12936044752,0
12936043936,0
12936042832,0
12936042768,0
12936042704,0
12936042480,0
12936042128,0
12936041808,0
12936041584,0
12936041456,0
12936041104,0
12936041024,0
12936040032,0
12936039872,0
12936039552,0
12936039184,0
12936039072,0
12936038848,0
12936037728,0
12936037520,0
12936037360,0
12936037184,0
12936037104,0
12936036224,0
12936035312,0
12936034288,0
12936033616,0
12936033472,0
12936033408,0
12936033120,0
12936031824,0
12936031104,0
12936030112,0
12936029936,0
12936028288,0
12936028032,0
12936027744,0
12936027072,0
12936026912,0
12936026544,0
12936025136,0
12936025072,0
12936024528,0
12936024224,0
12936023968,0
12936022816,0
12936022576,0
12936022224,0
12936021792,0
12936020832,0
12936020320,0
12936019888,0
12936019424,0
12936018848,0
12936018512,0
12936017840,0
12936017632,0
12936017504,0
12936017440,0
12936016864,0
12936015200,0
12936015136,0
12936014576,0
12936014144,0
12936014112,0
12936013008,0
12936012784,0
12936012288,0
12936012256,0
12936011968,0
12936011888,0
12936011712,0
12936011424,0
12936010784,0
12936009408,0
12936009376,0
12936008928,0
12936008592,0
12936008512,0
12936008304,0
12936008208,0
12936006608,0
12936006176,0
12936005136,0
12936004544,0
12936003856,0
12936003280,0
12936002976,0
12936002736,0
12936001680,0
12936001584,0
12936001376,0
12936001328,0
12936000816,0
12936000384,0
12935999264,0
12935998560,0
12935997568,0
12935997216,0
12935997056,0
12935996736,0
12935996368,0
12935995520,0
12935995264,0
12935995232,0
12935994976,0
12935994784,0
12935994624,0
12935994288,0
12935993600,0
12935991904,0
12935991744,0
12935990800,0
12935990464,0
12935990448,0
12935990240,0
12935989824,0
12935989584,0
12935989472,0
12935988960,0
12935987792,0
12935987216,0
12935987104,0
12935986496,0
12935986400,0
12935985936,0
12935985152,0
12935984672,0
12935984592,0
12935984144,0
12935983616,0
12935983232,0
12935982416,0
12935982336,0
12935981712,0
12935980832,0
12935980336,0
12935979792,0
12935979520,0
12935979088,0
12935978592,0
12935978160,0
12935977504,0
12935977376,0
12935976896,0
12935976432,0
12935974224,0
12935973760,0
12935973072,0
12935972400,0
12935972288,0
12935972032,0
12935971632,0
12935971280,0
12935971216,0
12935970480,0
12935969440,0
12935967600,0
12935967376,0
12935966928,0
12935966832,0
12935966576,0
12935966288,0
12935964464,0
12935964240,0
12935964080,0
12935963648,0
12935963232,0
12935962656,0
12935962336,0
12935961488,0
12935961328,0
12935960816,0
12935960320,0
12935958928,0
12935958608,0
12935958336,0
12935958224,0
12935958064,0
12935957888,0
12935957856,0
12935957728,0
12935957200,0
12935956800,0
12935955968,0
12935955760,0
12935955136,0
12935953920,0
12935953568,0
12935952656,0
12935952352,0
12935951824,0
12935951632,0
12935951344,0
12935950784,0
12935950128,0
12935950016,0
12935949680,0
12935949632,0
12935949440,0
12935949408,0
12935949200,0
12935948976,0
12935948352,0
12935947440,0
12935946832,0
12935945760,0
12935945696,0
12935945632,0
12935945248,0
12935944144,0
12935943984,0
12935943600,0
12935943040,0
12935941952,0
12935941872,0
12935941376,0
12935939456,0
12935939328,0
12935939264,0
12935938800,0
12935937648,0
12935937552,0
12935936176,0
12935935024,0
12935934880,0
12935934336,0
12935933840,0
12935932624,0
12935931104,0
12935930768,0
12935930528,0
12935930112,0
12935929584,0
12935927952,0
12935927712,0
12935927600,0
12935926688,0
12935926496,0
12935926352,0
12935925264,0
12935924560,0
12935924480,0
12935924272,0
12935924064,0
12935923792,0
12935922432,0
12935922112,0
12935922064,0
12935921424,0
12935921072,0
12935920816,0
12935918912,0
12935918640,0
12935918208,0
12935918048,0
12935917856,0
12935917040,0
12935916352,0
12935916320,0
12935915360,0
12935914560,0
12935914352,0
12935913376,0
12935911904,0
12935911360,0
12935910464,0
12935909952,0
12935909472,0
12935908368,0
12935908272,0
12935907968,0
12935907472,0
12935904544,0
12935902992,0
12935902608,0
12935902096,0
12935901616,0
12935900912,0
12935900880,0
12935900576,0
12935899584,0
12935899024,0
12935898128,0
12935897248,0
12935895808,0
12935895152,0
12935894976,0
12935894832,0
12935894640,0
12935894256,0
12935893824,0
12935893744,0
12935892544,0
12935890992,0
12935888240,0
12935886784,0
12935886112,0
12935885568,0
12935885360,0
12935885328,0
12935884448,0
12935884064,0
12935883408,0
12935883376,0
12935883264,0
12935882864,0
12935882528,0
12935881472,0
12935881200,0
12935881072,0
12935879600,0
12935879440,0
12935879168,0
12935877920,0
12935877856,0
12935877664,0
12935877152,0
12935876512,0
12935875008,0
12935874592,0
12935874400,0
12935873760,0
12935872768,0
12935872528,0
12935871968,0
12935870512,0
12935869328,0
12935868048,0
12935865904,0
12935865168,0
12935864048,0
12935863888,0
12935863568,0
12935862768,0
12935862080,0
12935861744,0
12935860592,0
12935859808,0
12935859344,0
12935858816,0
12935858400,0
12935858032,0
12935857872,0
12935857056,0
12935856880,0
12935855696,0
12935854304,0
12935853328,0
12935852496,0
12935850896,0
12935850736,0
12935850512,0
12935849152,0
12935848960,0
12935848928,0
12935848608,0
12935848112,0
12935847744,0
12935847344,0
12935846976,0
12935846208,0
12935844928,0
12935844288,0
12935842928,0
12935842896,0
12935842768,0
12935839504,0
12935839024,0
12935839008,0
12935837536,0
12935837040,0
12935835520,0
12935835344,0
12935835152,0
12935834800,0
12935834688,0
12935833760,0
12935832752,0
12935832544,0
12935831984,0
12935831888,0
12935830032,0
12935829088,0
12935828304,0
12935827488,0
12935824464,0
12935824096,0
12935823904,0
12935823408,0
12935821520,0
12935821200,0
12935820096,0
12935819408,0
12935819072,0
12935819024,0
12935818064,0
12935817968,0
12935816656,0
12935816544,0
12935816496,0
12935813808,0
12935813440,0
12935813296,0
12935813248,0
12935812832,0
12935812448,0
12935811936,0
12935811872,0
12935811552,0
12935810832,0
12935810112,0
12935809664,0
12935809440,0
12935809376,0
12935808880,0
12935808304,0
12935808112,0
12935808000,0
12935807568,0
12935806768,0
12935805024,0
12935803856,0
12935803344,0
12935802992,0
12935802400,0
12935801792,0
12935801392,0
12935801040,0
12935800656,0
12935800304,0
12935800272,0
12935798032,0
12935797920,0
12935796800,0
12935796704,0
12935795600,0
12935794992,0
12935793312,0
12935792976,0
12935792080,0
12935789936,0
12935788512,0
12935788064,0
12935788032,0
12935786848,0
12935786784,0
12935784960,0
12935783120,0
12935781232,0
12935781136,0
12935781008,0
12935780912,0
12935780400,0
12935780144,0
12935780048,0
12935779776,0
12935779296,0
12935779120,0
12935778352,0
12935774432,0
12935774224,0
12935772496,0
12935772032,0
12935771504,0
12935771312,0
12935769760,0
12935769264,0
12935768576,0
12935766208,0
12935765424,0
12935764976,0
12935764800,0
12935764608,0
12935762336,0
12935760384,0
12935759168,0
12935758528,0
12935756640,0
12935756592,0
12935755744,0
12935755312,0
12935753680,0
12935753344,0
12935753152,0
12935753008,0
12935752944,0
12935752576,0
12935752368,0
12935752272,0
12935752160,0
12935750896,0
12935750848,0
12935749808,0
12935749488,0
12935748704,0
12935746896,0
12935746832,0
12935746400,0
12935746256,0
12935746048,0
12935745616,0
12935745344,0
12935744864,0
12935744464,0
12935744272,0
12935744080,0
12935743872,0
12935743232,0
12935743136,0
12935742640,0
12935742512,0
12935742480,0
12935738000,0
12935736976,0
12935732720,0
12935732064,0
12935732000,0
12935731584,0
12935730720,0
12935730384,0
12935729808,0
12935729584,0
12935729168,0
12935727344,0
12935725600,0
12935724624,0
12935722912,0
12935722384,0
12935721248,0
12935720672,0
12935719536,0
12935719232,0
12935718784,0
12935718576,0
12935718560,0
12935717520,0
12935716592,0
12935715056,0
12935715024,0
12935712848,0
12935712624,0
12935711600,0
12935711440,0
12935711008,0
12935710720,0
12935710304,0
12935709264,0
12935708992,0
12935708736,0
12935707984,0
12935706624,0
12935705504,0
12935705136,0
12935704304,0
12935702288,0
12935701936,0
12935701120,0
12935699424,0
12935699312,0
12935695456,0
12935694048,0
12935692368,0
12935692144,0
12935691824,0
12935690512,0
12935689360,0
12935689312,0
12935687584,0
12935687520,0
12935687440,0
12935687376,0
12935687296,0
12935686000,0
12935685040,0
12935683920,0
12935683648,0
12935681328,0
12935677264,0
12935677072,0
12935676784,0
12935676672,0
12935676144,0
12935675472,0
12935674880,0
12935674384,0
12935673488,0
12935672880,0
12935672576,0
12935671808,0
12935671648,0
12935670544,0
12935670320,0
12935670256,0
12935670048,0
12935669536,0
12935669152,0
12935668464,0
12935668368,0
12935663440,0
12935663056,0
12935662816,0
12935659840,0
12935659808,0
12935659152,0
12935658240,0
12935656656,0
12935654832,0
12935653408,0
12935653280,0
12935652592,0
12935651376,0
12935650752,0
12935650080,0
12935646688,0
12935645728,0
12935644992,0
12935644736,0
12935643728,0
12935641264,0
12935640464,0
12935639648,0
12935637136,0
12935637072,0
12935636336,0
12935635952,0
12935634864,0
12935634704,0
12935633248,0
12935633152,0
12935631152,0
12935630912,0
12935630544,0
12935626768,0
12935624944,0
12935624240,0
12935623312,0
12935622016,0
12935621520,0
12935621120,0
12935620464,0
12935619776,0
12935619680,0
12935619584,0
12935618880,0
12935618784,0
12935618752,0
12935616944,0
12935614848,0
12935614688,0
12935612816,0
12935612752,0
12935612064,0
12935611904,0
12935611264,0
12935611136,0
12935610816,0
12935610768,0
12935605136,0
12935602816,0
12935601456,0
12935600304,0
12935599280,0
12935598736,0
12935598464,0
12935598320,0
12935596944,0
12935596736,0
12935596208,0
12935595856,0
12935595424,0
12935595008,0
12935594784,0
12935593664,0
12935592800,0
12935592560,0
12935592224,0
12935591456,0
12935591136,0
12935591008,0
12935589952,0
12935589504,2
12935588576,0
12935588016,0
12935584944,0
12935583040,0
12935582272,0
12935580608,0
12935579616,0
12935575856,0
12935575056,0
12935572048,0
12935572032,0
12935571696,0
12935571120,0
12935571056,0
12935569568,0
12935569376,0
12935567008,0
12935566480,0
12935565536,0
12935565072,0
12935564576,0
12935564320,0
12935562576,0
12935562352,0
12935561232,0
12935560176,0
12935556256,0
12935555600,0
12935553920,0
12935553408,0
12935553232,0
12935552096,0
12935550672,0
12935550096,0
12935549232,0
12935548640,0
12935548432,0
12935548144,0
12935547504,0
12935546160,0
12935545264,0
12935543744,0
12935542576,0
12935542496,0
12935539344,0
12935537744,0
12935536816,0
12935536240,0
12935535472,0
12935534368,0
12935533200,0
12935532704,0
12935532496,0
12935530560,0
12935530400,0
12935528880,0
12935527936,0
12935527248,0
12935523008,0
12935521104,0
12935521072,0
12935519936,0
12935519008,0
12935516752,0
12935516048,0
12935515840,0
12935515168,0
12935513616,0
12935513568,0
12935512592,0
12935511536,0
12935510928,0
12935510816,0
12935499232,0
12935499200,0
12935498848,0
12935498832,0
12935497840,0
12935495392,0
12935493824,0
12935493488,0
12935492048,0
12935490384,0
12935487584,0
12935485936,0
12935485552,0
12935483392,0
12935482128,0
12935481776,0
12935479536,0
12935478432,0
12935477520,0
12935476592,0
12935476176,0
12935475152,0
12935474064,0
12935473296,0
12935470528,0
12935469056,0
12935468480,0
12935467728,0
12935465184,0
12935461472,0
12935460080,0
12935458448,0
12935457952,0
12935453168,0
12935452560,0
12935451840,0
12935450896,0
12935450144,0
12935447984,0
12935447424,0
12935446768,0
12935444176,0
12935444144,0
12935440848,0
12935440128,0
12935439648,0
12935439408,0
12935439104,0
12935436064,0
12935435200,0
12935434336,0
12935433232,0
12935432720,0
12935428208,0
12935427904,0
12935427680,0
12935427312,0
12935426656,0
12935424048,0
12935422576,0
12935420272,0
12935419840,0
12935419584,0
12935414976,0
12935412256,0
12935410336,0
12935408592,0
12935407520,0
12935406720,0
12935405264,0
12935405104,0
